,id,action,booking,secs_elapsed
382,021h9b5hoe,glob,0,660.0
383,021h9b5hoe,header_userpic,0,924.0
384,021h9b5hoe,hosting_social_proof,0,1137186.0
385,021h9b5hoe,index,0,203572.0
386,021h9b5hoe,other_hosting_reviews_first,0,23.0
387,021h9b5hoe,personalize,0,2220.0
388,021h9b5hoe,qt2,0,5953.0
389,021h9b5hoe,search_results,0,781022.0
390,021h9b5hoe,show,0,91013.0
391,021h9b5hoe,similar_listings,0,5217.0
392,023mzjguit,ajax_check_dates,0,7667.0
393,023mzjguit,ajax_lwlb_contact,0,29357.0
394,023mzjguit,ajax_refresh_subtotal,0,337591.0
395,023mzjguit,ask_question,0,1942.0
396,023mzjguit,header_userpic,0,1368.0
397,023mzjguit,index,0,26596.0
398,023mzjguit,personalize,0,12848.0
399,023mzjguit,search_results,0,71351.0
400,023mzjguit,show,0,331910.0
401,023mzjguit,similar_listings,0,9.0
402,026a0etyle,ajax_refresh_subtotal,0,3440.0
403,026a0etyle,facebook_auto_login,0,22.0
404,026a0etyle,header_userpic,0,314.0
405,026a0etyle,index,0,528556.0
406,026a0etyle,personalize,0,8791.0
407,026a0etyle,search_results,0,55513.0
408,026a0etyle,show,0,172031.0
409,026a0etyle,similar_listings,0,1072.0
410,029q92mbfc,ajax_refresh_subtotal,0,116972.0
411,029q92mbfc,header_userpic,0,472.0
412,029q92mbfc,index,0,110121.0
413,029q92mbfc,personalize,0,37156.0
414,029q92mbfc,search_results,0,281715.0
415,029q92mbfc,show,0,606264.0
416,029q92mbfc,similar_listings,0,894.0
424,02r7iod8l7,active,0,14623.0
425,02r7iod8l7,authenticate,0,45793.0
426,02r7iod8l7,confirm_email,0,124141.0
427,02r7iod8l7,dashboard,0,779.0
428,02r7iod8l7,faq_category,0,4280.0
429,02r7iod8l7,faq_experiment_ids,0,108.0
430,02r7iod8l7,header_userpic,0,7577.0
431,02r7iod8l7,index,0,4968.0
432,02r7iod8l7,notifications,0,11331.0
433,02r7iod8l7,payout_preferences,0,49860.0
434,02r7iod8l7,search,0,13877.0
435,02r7iod8l7,transaction_history,0,49041.0
436,02r7iod8l7,transaction_history_paginated,0,904.0
461,033oexa2qw,active,0,93567.0
462,033oexa2qw,campaigns,0,1029.0
463,033oexa2qw,collections,0,47832.0
464,033oexa2qw,domains,0,3.0
465,033oexa2qw,index,0,670525.0
466,033oexa2qw,notifications,0,148.0
467,033oexa2qw,search,0,20790.0
468,033oexa2qw,show,0,31336.0
469,033oexa2qw,social_connections,0,2218.0
470,033oexa2qw,update,0,19380.0
550,03im9sqlcr,active,0,3358.0
551,03im9sqlcr,confirm_email,0,210933.0
552,03im9sqlcr,faq,0,8758.0
553,03im9sqlcr,faq_category,0,3889.0
554,03im9sqlcr,faq_experiment_ids,0,116.0
555,03im9sqlcr,guarantee,0,91773.0
556,03im9sqlcr,header_userpic,0,2936.0
557,03im9sqlcr,manage_listing,0,2075.0
558,03im9sqlcr,populate_help_dropdown,0,7970.0
559,03im9sqlcr,set_user,0,1708.0
560,03im9sqlcr,show,0,45871.0
561,03im9sqlcr,update,0,1764293.0
628,03s21mu1mp,search_results,0,78347.0
629,03xa1sfo09,confirm_email,0,1093587.0
630,03xa1sfo09,header_userpic,0,363.0
631,03xa1sfo09,personalize,0,1530.0
632,03xa1sfo09,popular,0,15593.0
633,03xa1sfo09,show,0,3002.0
634,03xa1sfo09,similar_listings,0,724.0
635,0431ssr0wu,active,0,159.0
636,0431ssr0wu,collections,0,2468.0
637,0431ssr0wu,notifications,0,676.0
638,0431ssr0wu,search,0,11344.0
639,0431ssr0wu,update,0,1596.0
640,046io03d0w,ajax_refresh_subtotal,0,11803.0
641,046io03d0w,confirm_email,0,13128.0
642,046io03d0w,dashboard,0,986.0
643,046io03d0w,header_userpic,0,2303.0
644,046io03d0w,index,0,494179.0
645,046io03d0w,personalize,0,18332.0
646,046io03d0w,search_results,0,244649.0
647,046io03d0w,show,0,679809.0
648,046io03d0w,similar_listings,0,3344.0
649,046io03d0w,update,0,468308.0
657,04fzdotqyw,ajax_refresh_subtotal,0,1438.0
658,04fzdotqyw,cancellation_policies,0,96915.0
659,04fzdotqyw,header_userpic,0,3552.0
660,04fzdotqyw,index,0,125234.0
661,04fzdotqyw,personalize,0,31020.0
662,04fzdotqyw,review_page,0,62716.0
663,04fzdotqyw,search_results,0,176100.0
664,04fzdotqyw,show,0,1945636.0
665,04fzdotqyw,show_personalize,0,2118.0
666,04fzdotqyw,similar_listings,0,90.0
667,04g2w1vlrz,ajax_refresh_subtotal,0,1615.0
668,04g2w1vlrz,ask_question,0,572.0
669,04g2w1vlrz,header_userpic,0,1174.0
670,04g2w1vlrz,index,0,73456.0
671,04g2w1vlrz,personalize,0,64426.0
672,04g2w1vlrz,search_results,0,13940.0
673,04g2w1vlrz,show,0,17496.0
674,04g2w1vlrz,similar_listings,0,211.0
687,04oi1795q5,ajax_check_dates,0,45.0
688,04oi1795q5,ajax_refresh_subtotal,0,17008.0
689,04oi1795q5,ask_question,0,417.0
690,04oi1795q5,confirm_email,0,309194.0
691,04oi1795q5,dashboard,0,572.0
692,04oi1795q5,header_userpic,0,23205.0
693,04ouahws0e,ajax_refresh_subtotal,0,3298.0
694,04ouahws0e,header_userpic,0,588.0
695,04ouahws0e,index,0,16961.0
696,04ouahws0e,open_graph_setting,0,6353.0
697,04ouahws0e,personalize,0,12116.0
698,04ouahws0e,search_results,0,14532.0
699,04ouahws0e,show,0,41239.0
700,04ouahws0e,similar_listings,0,877.0
701,04ouahws0e,update,0,26689.0
702,056mdvuvw7,show,0,168.0
703,056t8rgj4z,active,0,53488.0
704,056t8rgj4z,collections,0,148056.0
705,056t8rgj4z,create,0,14517.0
706,056t8rgj4z,domains,0,485.0
707,056t8rgj4z,index,0,49575.0
708,056t8rgj4z,notifications,0,29805.0
709,056t8rgj4z,payment_instruments,0,6059.0
710,056t8rgj4z,reviews,0,17760.0
711,056t8rgj4z,search,0,61721.0
712,056t8rgj4z,show,0,219582.0
713,056t8rgj4z,social_connections,0,8326.0
727,05dajvxi0r,ajax_check_dates,0,149.0
728,05dajvxi0r,ajax_refresh_subtotal,0,42746.0
729,05dajvxi0r,ask_question,0,1668.0
730,05dajvxi0r,confirm_email,0,6776.0
731,05dajvxi0r,dashboard,0,530.0
732,05dajvxi0r,header_userpic,0,1654.0
733,05dajvxi0r,index,0,543049.0
734,05dajvxi0r,other_hosting_reviews_first,0,72.0
735,05dajvxi0r,personalize,0,9933.0
736,05dajvxi0r,populate_help_dropdown,0,11462.0
737,05dajvxi0r,search_results,0,32472.0
738,05dajvxi0r,show,0,968056.0
739,05dajvxi0r,similar_listings,0,2755.0
740,05gtje6w4g,confirm_email,0,173487.0
741,05gtje6w4g,dashboard,0,355.0
742,05gtje6w4g,header_userpic,0,4403.0
746,05uz7l4it5,active,0,22357.0
747,05uz7l4it5,ajax_check_dates,0,1846.0
748,05uz7l4it5,ajax_lwlb_contact,0,10185.0
749,05uz7l4it5,ajax_refresh_subtotal,0,65056.0
750,05uz7l4it5,ask_question,0,1243.0
751,05uz7l4it5,create,0,113323.0
752,05uz7l4it5,edit,0,67896.0
753,05uz7l4it5,faq,0,169.0
754,05uz7l4it5,faq_experiment_ids,0,97.0
755,05uz7l4it5,header_userpic,0,35029.0
756,05uz7l4it5,index,0,111920.0
757,05uz7l4it5,personalize,0,15827.0
758,05uz7l4it5,phone_number_widget,0,1172.0
759,05uz7l4it5,qt2,0,2276.0
760,05uz7l4it5,search_results,0,96292.0
761,05uz7l4it5,show,0,559962.0
762,05uz7l4it5,show_personalize,0,26.0
763,05uz7l4it5,similar_listings,0,2335.0
764,05uz7l4it5,update,0,38004.0
765,05uz7l4it5,verify,0,27457.0
766,05yjq0v7f3,ajax_refresh_subtotal,0,180338.0
767,05yjq0v7f3,facebook_auto_login,0,12287.0
768,05yjq0v7f3,header_userpic,0,477.0
769,05yjq0v7f3,index,0,65294.0
770,05yjq0v7f3,personalize,0,7311.0
771,05yjq0v7f3,reviews,0,2163.0
772,05yjq0v7f3,search_results,0,15211.0
773,05yjq0v7f3,show,0,538764.0
774,05yjq0v7f3,similar_listings,0,12584.0
775,05yjq0v7f3,tos_confirm,0,8400.0
786,064cfomyz7,active,0,240776.0
787,064cfomyz7,show,0,472.0
788,064ft1o2mm,ask_question,0,1026.0
789,066e4qs0h1,ajax_refresh_subtotal,0,4965.0
790,066e4qs0h1,header_userpic,0,643.0
791,066e4qs0h1,hosting_social_proof,0,1629.0
792,066e4qs0h1,index,0,193161.0
793,066e4qs0h1,open_graph_setting,0,22671.0
794,066e4qs0h1,personalize,0,13835.0
795,066e4qs0h1,search_results,0,138642.0
796,066e4qs0h1,show,0,187557.0
797,066e4qs0h1,similar_listings,0,1771.0
798,066e4qs0h1,update,0,5802.0
799,066m7i5lcg,ajax_refresh_subtotal,0,15939.0
800,066m7i5lcg,calendar_tab_inner2,0,357102.0
801,066m7i5lcg,confirm_email,0,534142.0
802,066m7i5lcg,dashboard,0,516.0
803,066m7i5lcg,header_userpic,0,345.0
804,066m7i5lcg,hosting_social_proof,0,103.0
805,066m7i5lcg,index,0,70333.0
806,066m7i5lcg,listings,0,73.0
807,066m7i5lcg,my,0,65786.0
808,066m7i5lcg,personalize,0,25250.0
809,066m7i5lcg,show,0,1038479.0
810,066m7i5lcg,show_personalize,0,2001.0
811,066m7i5lcg,similar_listings,0,2235.0
812,066m7i5lcg,this_hosting_reviews,0,449047.0
813,066m7i5lcg,update,0,177043.0
814,06cfe7ygs7,dashboard,0,6020.0
815,06cfe7ygs7,header_userpic,0,1763.0
816,06cfe7ygs7,index,0,21169.0
817,06pzk21x5s,ajax_refresh_subtotal,0,96.0
818,06pzk21x5s,authenticate,0,241.0
819,06pzk21x5s,header_userpic,0,1691.0
820,06pzk21x5s,hosting_social_proof,0,197.0
821,06pzk21x5s,index,0,29843.0
822,06pzk21x5s,personalize,0,4939.0
823,06pzk21x5s,search_results,0,34537.0
824,06pzk21x5s,show,0,20528.0
825,06pzk21x5s,similar_listings,0,1293.0
856,075fdcnz1q,active,0,231800.0
857,075fdcnz1q,available,0,37931.0
858,075fdcnz1q,create,0,8300.0
859,075fdcnz1q,pay,0,189295.0
860,075fdcnz1q,payment_instruments,0,7774.0
861,075fdcnz1q,search,0,8696.0
862,075fdcnz1q,show,0,19157.0
863,075fdcnz1q,unavailabilities,0,164285.0
864,07b1x7faw0,facebook_auto_login,0,276297.0
865,07b1x7faw0,header_userpic,0,289.0
866,07b1x7faw0,index,0,85911.0
867,07b1x7faw0,show,0,502.0
868,07ib5ijano,dashboard,0,13948.0
869,07ib5ijano,facebook_auto_login,0,223527.0
870,07ib5ijano,header_userpic,0,2379.0
871,07ib5ijano,login,0,741497.0
896,07jd9bv9zg,ask_question,0,267.0
897,07mba72zco,active,0,249358.0
898,07mba72zco,authorize,0,16421.0
899,07mba72zco,reviews,0,5783.0
900,07mba72zco,search,0,28064.0
901,07mba72zco,show,0,3938.0
902,07mba72zco,unavailabilities,0,108215.0
941,07x9tjt5ro,ajax_check_dates,0,99630.0
942,07x9tjt5ro,ajax_lwlb_contact,0,6254.0
943,07x9tjt5ro,ajax_refresh_subtotal,0,48519.0
944,07x9tjt5ro,ask_question,0,855.0
945,07x9tjt5ro,calendar_tab_inner2,0,79517.0
946,07x9tjt5ro,confirm_email,0,94410.0
947,07x9tjt5ro,dashboard,0,2610.0
948,07x9tjt5ro,header_userpic,0,405.0
949,07x9tjt5ro,index,0,223195.0
950,07x9tjt5ro,other_hosting_reviews_first,0,1678.0
951,07x9tjt5ro,personalize,0,88649.0
952,07x9tjt5ro,search_results,0,95227.0
953,07x9tjt5ro,show,0,114575.0
954,07x9tjt5ro,similar_listings,0,2879.0
955,07x9tjt5ro,update,0,98954.0
956,083lc8hhu5,ajax_refresh_subtotal,0,10837.0
957,083lc8hhu5,confirm_email,0,404422.0
958,083lc8hhu5,header_userpic,0,4657.0
959,083lc8hhu5,hosting_social_proof,0,12161.0
960,083lc8hhu5,index,0,200311.0
961,083lc8hhu5,other_hosting_reviews_first,0,576.0
962,083lc8hhu5,personalize,0,17870.0
963,083lc8hhu5,search_results,0,101136.0
964,083lc8hhu5,show,0,193432.0
965,083lc8hhu5,similar_listings,0,2525.0
966,08i26877bh,ajax_refresh_subtotal,0,309793.0
967,08i26877bh,confirm_email,0,143442.0
968,08i26877bh,header_userpic,0,3973.0
969,08i26877bh,personalize,0,16092.0
970,08i26877bh,show,0,291.0
971,08i26877bh,similar_listings,0,117.0
975,08tzorh0bp,ajax_check_dates,0,1239.0
976,08tzorh0bp,ajax_lwlb_contact,0,8905.0
977,08tzorh0bp,ajax_refresh_subtotal,0,6136.0
978,08tzorh0bp,ask_question,0,2557.0
979,08tzorh0bp,cancellation_policies,0,1411.0
980,08tzorh0bp,glob,0,8534.0
981,08tzorh0bp,header_userpic,0,8992.0
982,08tzorh0bp,hosting_social_proof,0,57.0
983,08tzorh0bp,index,0,15214.0
984,08tzorh0bp,personalize,0,5340.0
985,08tzorh0bp,qt2,0,19010.0
986,08tzorh0bp,qt_reply_v2,0,1521.0
987,08tzorh0bp,show,0,1724146.0
1079,095jwlhw61,ask_question,0,227.0
1080,095jwlhw61,confirm_email,0,405349.0
1081,095jwlhw61,dashboard,0,552.0
1082,095jwlhw61,header_userpic,0,1442.0
1083,095jwlhw61,qt2,0,25446.0
1084,0971ydcr3o,active,0,45030.0
1085,0971ydcr3o,create,0,227372.0
1086,0971ydcr3o,faq,0,258.0
1087,0971ydcr3o,faq_experiment_ids,0,197.0
1088,0971ydcr3o,header_userpic,0,1170.0
1089,0971ydcr3o,manage_listing,0,266245.0
1090,0971ydcr3o,new,0,25405.0
1091,0971ydcr3o,personalize,0,22.0
1092,0971ydcr3o,photography,0,70920.0
1093,0971ydcr3o,set_user,0,976.0
1094,0971ydcr3o,show,0,3344.0
1095,0971ydcr3o,update,0,1074212.0
1107,099pbqsgho,ajax_image_upload,0,194029.0
1108,099pbqsgho,ajax_refresh_subtotal,0,2247.0
1109,099pbqsgho,ask_question,0,1087.0
1110,099pbqsgho,confirm_email,0,43502.0
1111,099pbqsgho,dashboard,0,576.0
1112,099pbqsgho,edit,0,40220.0
1113,099pbqsgho,header_userpic,0,1424.0
1114,099pbqsgho,index,0,115432.0
1115,099pbqsgho,personalize,0,3399.0
1116,099pbqsgho,profile_pic,0,397.0
1117,099pbqsgho,qt2,0,12205.0
1118,099pbqsgho,qt_reply_v2,0,3026.0
1119,099pbqsgho,show,0,310861.0
1120,099pbqsgho,show_personalize,0,1292.0
1121,099pbqsgho,similar_listings,0,93.0
1122,099pbqsgho,update,0,746800.0
1123,09at1lgyo9,ajax_refresh_subtotal,0,2028.0
1124,09at1lgyo9,ask_question,0,1194.0
1125,09at1lgyo9,header_userpic,0,1051.0
1126,09at1lgyo9,personalize,0,247.0
1127,09at1lgyo9,show,0,26764.0
1128,09at1lgyo9,similar_listings,0,362.0
1129,09cwiavmqe,authenticate,0,534.0
1130,09cwiavmqe,header_userpic,0,1262.0
1131,09cwiavmqe,manage_listing,0,1816.0
1132,09cwiavmqe,personalize,0,5029.0
1133,09cwiavmqe,set_user,0,544.0
1134,09cwiavmqe,show,0,37177.0
1135,09cwiavmqe,similar_listings,0,381.0
1136,09cwiavmqe,update,0,581865.0
1146,09gqbz46wc,account,0,26498.0
1147,09gqbz46wc,ajax_payout_edit,0,77972.0
1148,09gqbz46wc,ajax_payout_options_by_country,0,9644.0
1149,09gqbz46wc,confirm_email,0,70485.0
1150,09gqbz46wc,dashboard,0,826.0
1151,09gqbz46wc,header_userpic,0,904.0
1152,09gqbz46wc,hosting_social_proof,0,68.0
1153,09gqbz46wc,index,0,22572.0
1154,09gqbz46wc,new,0,11715.0
1155,09gqbz46wc,notifications,0,347.0
1156,09gqbz46wc,payout_preferences,0,13790.0
1191,09sffeo8ji,ajax_refresh_subtotal,0,650559.0
1192,09sffeo8ji,header_userpic,0,1400.0
1193,09sffeo8ji,index,0,346213.0
1194,09sffeo8ji,open_graph_setting,0,8427.0
1195,09sffeo8ji,other_hosting_reviews_first,0,345.0
1196,09sffeo8ji,personalize,0,47852.0
1197,09sffeo8ji,search_results,0,269843.0
1198,09sffeo8ji,show,0,495835.0
1199,09sffeo8ji,similar_listings,0,19494.0
1200,09sffeo8ji,update,0,156549.0
1201,09sroumeof,ajax_refresh_subtotal,0,38097.0
1202,09sroumeof,callback,0,18673.0
1203,09sroumeof,complete,0,3507.0
1204,09sroumeof,confirm_email,0,16226.0
1205,09sroumeof,connect,0,40212.0
1206,09sroumeof,create,0,39229.0
1207,09sroumeof,dashboard,0,15561.0
1208,09sroumeof,edit,0,13682.0
1209,09sroumeof,edit_verification,0,13603.0
1210,09sroumeof,header_userpic,0,3012.0
1211,09sroumeof,index,0,3249940.0
1212,09sroumeof,languages_multiselect,0,63241.0
1213,09sroumeof,my,0,6845.0
1214,09sroumeof,other_hosting_reviews_first,0,8021.0
1215,09sroumeof,pending,0,13205.0
1216,09sroumeof,personalize,0,47792.0
1217,09sroumeof,phone_number_widget,0,817.0
1218,09sroumeof,profile_pic,0,301.0
1219,09sroumeof,search_results,0,211445.0
1220,09sroumeof,show,0,677438.0
1221,09sroumeof,signature,0,87369.0
1222,09sroumeof,similar_listings,0,21442.0
1223,09sroumeof,update,0,17271.0
1224,09sroumeof,verify,0,194676.0
1225,09t0vkjf3n,ajax_refresh_subtotal,0,1732.0
1226,09t0vkjf3n,ask_question,0,758.0
1227,09t0vkjf3n,authenticate,0,22932.0
1228,09t0vkjf3n,confirm_email,0,164749.0
1229,09t0vkjf3n,dashboard,0,642.0
1230,09t0vkjf3n,header_userpic,0,22226.0
1231,09t0vkjf3n,personalize,0,4005.0
1232,09t0vkjf3n,show,0,291324.0
1233,09t0vkjf3n,similar_listings,0,69.0
1234,09z46wr657,ajax_refresh_subtotal,0,72407.0
1235,09z46wr657,calendar_tab_inner2,0,40884.0
1236,09z46wr657,header_userpic,0,2202.0
1237,09z46wr657,index,0,71898.0
1238,09z46wr657,my,0,13154.0
1239,09z46wr657,personalize,0,28741.0
1240,09z46wr657,show,0,38394.0
1241,09z46wr657,similar_listings,0,61.0
1242,09z46wr657,update,0,35873.0
1243,0a75kan8y6,ajax_refresh_subtotal,0,23968.0
1244,0a75kan8y6,header_userpic,0,2763.0
1245,0a75kan8y6,index,0,51427.0
1246,0a75kan8y6,other_hosting_reviews_first,0,37.0
1247,0a75kan8y6,personalize,0,4788.0
1248,0a75kan8y6,search_results,0,36889.0
1249,0a75kan8y6,show,0,2467433.0
1250,0a75kan8y6,similar_listings,0,898.0
1251,0af0mo0heo,confirm_email,0,1286574.0
1252,0af0mo0heo,dashboard,0,753.0
1253,0af0mo0heo,header_userpic,0,2359.0
1254,0af0mo0heo,index,0,2302.0
1255,0af0mo0heo,personalize,0,49712.0
1256,0af0mo0heo,search_results,0,9127.0
1257,0af0mo0heo,show,0,305.0
1265,0aqv44zp06,ajax_refresh_subtotal,0,375348.0
1266,0aqv44zp06,confirm_email,0,487811.0
1267,0aqv44zp06,dashboard,0,729.0
1268,0aqv44zp06,header_userpic,0,294.0
1269,0aqv44zp06,index,0,9278.0
1270,0aqv44zp06,personalize,0,13372.0
1271,0aqv44zp06,search_results,0,830802.0
1272,0aqv44zp06,show,0,423397.0
1273,0aqv44zp06,similar_listings,0,2429.0
1289,0arv4l3bvf,ask_question,0,539.0
1290,0arv4l3bvf,confirm_email,0,50665.0
1291,0arv4l3bvf,dashboard,0,421.0
1292,0arv4l3bvf,header_userpic,0,953.0
1293,0aukjozmpu,ajax_refresh_subtotal,0,7772.0
1294,0aukjozmpu,edit,0,46392.0
1295,0aukjozmpu,header_userpic,0,4478.0
